1,1,1646809521,465,20,43,230,0,3344,0,2.727839
1,1,1646809524,465,20,43,231,0,3344,0,2.727839
1,1,1646809527,465,20,43,230,0,3344,0,2.727839
1,1,1646809530,464,20,43,230,0,3344,0,2.727839
1,1,1646809533,465,20,43,230,0,3344,0,2.727839
1,1,1646809536,465,20,43,231,0,3344,0,2.727839
1,1,1646809539,465,20,43,230,0,3344,0,3.263736
1,1,1646809542,464,20,43,230,0,3344,0,2.727839
1,1,1646809545,464,20,43,230,0,3344,0,2.723809
1,1,1646809548,464,20,43,230,0,3344,0,2.727839
1,1,1646809551,464,20,43,337,11,3344,0,2.727839
1,1,1646809554,465,20,43,312,1,3344,0,3.267766
1,1,1646809557,467,20,43,311,0,3344,0,2.727839
1,1,1646809560,467,20,43,311,0,3344,0,2.727839
1,1,1646809563,468,20,43,312,0,3344,0,2.723809
1,1,1646809566,484,20,44,311,0,3344,0,2.727839
1,1,1646809569,492,20,44,312,0,3344,0,3.267766
1,1,1646809572,546,20,44,312,0,3344,0,2.723809
1,1,1646809575,653,20,44,311,0,3344,0,2.723809
1,1,1646809578,755,20,44,311,0,3344,0,2.727839
1,1,1646809581,753,20,44,311,0,3344,0,2.723809
1,1,1646809584,766,20,44,312,0,3344,0,3.267766
1,1,1646809587,772,20,44,311,0,3344,0,2.727839
1,1,1646809590,766,20,44,311,0,3344,0,2.723809
1,1,1646809593,760,20,43,311,0,3344,0,2.727839
1,1,1646809596,738,20,43,311,0,3344,0,2.727839
1,1,1646809599,723,20,43,312,0,3344,0,3.271795
1,1,1646809602,675,20,43,312,0,3344,0,2.723809
1,1,1646809605,611,20,43,311,0,3344,0,2.723809
1,1,1646809608,592,20,43,311,0,3344,0,2.727839
1,1,1646809611,542,20,43,311,0,3344,0,2.727839
1,1,1646809614,556,20,43,311,0,3344,0,3.271795
1,1,1646809617,554,20,43,305,6,3344,0,2.723809
1,1,1646809620,552,20,43,307,0,3344,0,2.727839
1,1,1646809623,557,20,43,307,0,3344,0,2.723809
1,1,1646809626,562,20,43,307,0,3344,0,2.723809
1,1,1646809629,564,20,43,307,0,3344,0,3.263736
1,1,1646809632,569,20,43,308,0,3344,0,2.723809
1,1,1646809635,570,20,43,307,0,3344,0,2.727839
1,1,1646809638,570,20,43,308,0,3344,0,2.723809
1,1,1646809641,568,20,43,308,0,3344,0,2.723809
1,1,1646809644,565,20,43,308,0,3344,0,3.267766
1,1,1646809647,561,20,43,308,0,3344,0,2.723809
1,1,1646809650,557,20,43,308,0,3344,0,2.723809
1,1,1646809653,554,20,43,308,0,3344,0,2.727839
1,1,1646809656,539,20,43,308,0,3344,0,2.723809
1,1,1646809659,527,20,43,307,0,3344,0,3.267766
1,1,1646809662,502,20,43,308,0,3344,0,2.723809
1,1,1646809665,489,20,43,307,0,3344,0,2.727839
1,1,1646809668,490,20,43,308,0,3344,0,2.727839
1,1,1646809671,493,20,43,308,0,3344,0,2.723809
1,1,1646809674,491,20,43,308,0,3344,0,2.727839
1,1,1646809677,493,20,43,307,0,3344,0,2.731868
1,1,1646809680,491,20,43,307,0,3344,0,2.723809
1,1,1646809683,489,20,43,308,0,3344,0,3.267766
1,1,1646809686,487,20,43,307,0,3344,0,2.723809
1,1,1646809689,489,20,42,308,0,3344,0,2.727839
1,1,1646809692,485,20,42,307,0,3344,0,2.727839
1,1,1646809695,486,20,42,307,0,3344,0,2.727839
1,1,1646809698,486,20,42,308,0,3344,0,3.267766
1,1,1646809701,484,20,42,308,0,3344,0,2.727839
1,1,1646809704,486,20,42,308,0,3344,0,2.723809
1,1,1646809707,486,20,42,308,0,3344,0,2.723809
1,1,1646809710,485,20,42,308,0,3344,0,2.727839
1,1,1646809713,485,20,42,308,0,3344,0,3.263736
Loading /flash/main.mpy...
Running bytecode...
SCD Initializing
Instantiated FRAM
Memory:       5184
RF identifier 1
Firmware ver: 0x300d
Hardware ver: 0x414e
Hub Address:  b'\x00\x13\xa2\x00A\xad\xaa\x16'
Hub Connect:  1
Transmit On:  1
SCD Interval: 2
SCD Altitude: 1300
SCD Factor:   400
SCD Auto?     False
------------------------------------------------------------------------------
1,1,1646809727,482,21,42,307,0,5600,0,2.723809
1,1,1646809730,482,20,42,308,0,3344,0,3.267766
1,1,1646809733,481,20,42,307,0,3344,0,2.727839
1,1,1646809736,481,20,42,307,0,3344,0,2.723809
1,1,1646809739,480,20,42,307,0,3344,0,2.727839
1,1,1646809742,478,21,42,307,0,3344,0,2.723809
1,1,1646809745,479,21,42,308,0,3344,0,2.723809
1,1,1646809748,477,21,42,307,0,3344,0,2.723809
1,1,1646809751,477,21,42,307,0,3344,0,2.723809
1,1,1646809754,476,21,42,308,0,3344,0,2.727839
Loading /flash/main.mpy...
Running bytecode...
SCD Initializing
Instantiated FRAM
Memory:       5184
RF identifier 1
Firmware ver: 0x300d
Hardware ver: 0x414e
Hub Address:  b'\x00\x13\xa2\x00A\xad\xaa\x16'
Hub Connect:  1
Transmit On:  1
SCD Interval: 2
SCD Altitude: 1300
SCD Factor:   400
SCD Auto?     False
------------------------------------------------------------------------------
1,1,1646809769,478,21,42,308,0,5600,0,3.271795
