1,0,1644774750,782,25,35,359,0,4576,0,4.690001
1,0,1644774753,782,25,35,358,0,4576,0,5.04
1,0,1644774756,784,25,35,358,0,4576,0,5.5
1,0,1644774759,780,25,35,358,0,4576,0,5.02
1,0,1644774762,776,25,35,358,0,4576,0,5.0
1,0,1644774765,781,25,35,357,0,4576,0,4.940001
1,0,1644774768,778,25,35,358,0,4576,0,4.900001
1,0,1644774771,777,25,35,359,0,4576,0,4.940001
1,0,1644774774,779,25,35,358,0,4576,0,4.83
1,0,1644774777,778,25,35,358,0,4576,0,4.98
1,0,1644774780,780,25,35,358,0,4576,0,5.1
1,0,1644774783,782,25,35,358,0,4576,0,4.97
1,0,1644774786,780,25,35,358,0,4576,0,4.960001
1,0,1644774789,783,25,35,358,0,4576,0,5.0
1,0,1644774792,784,25,35,358,0,4576,0,4.940001
1,0,1644774795,786,25,35,358,0,4576,0,4.960001
1,0,1644774798,790,25,35,358,0,4576,0,4.95
1,0,1644774801,791,25,35,357,0,4576,0,4.98
1,0,1644774804,792,25,35,358,0,4576,0,4.98
1,0,1644774807,793,25,35,359,0,4576,0,6.87
1,0,1644774810,793,25,35,358,0,4576,0,5.590001
1,0,1644774813,796,25,35,358,0,4576,0,4.91
1,0,1644774816,797,25,35,358,0,4576,0,5.05
1,0,1644774819,797,25,35,358,0,4576,0,5.05
1,0,1644774822,797,25,35,358,0,4576,0,4.84
1,0,1644774825,796,25,35,358,0,4576,0,5.02
1,0,1644774828,796,25,35,358,0,4576,0,4.920001
1,0,1644774831,795,25,35,358,0,4576,0,4.93
1,0,1644774834,795,25,35,358,0,4576,0,5.02
1,0,1644774837,794,25,35,358,0,4576,0,4.98
1,0,1644774840,793,25,35,358,0,4576,0,5.07
1,0,1644774843,791,25,35,358,0,4576,0,5.1
1,0,1644774846,789,25,35,358,0,4576,0,4.99
1,0,1644774849,790,25,35,359,0,4576,0,5.18
1,0,1644774852,790,25,35,359,0,4576,0,5.02
1,0,1644774855,789,25,35,359,0,4576,0,5.04
